regulation_id,crop_slug,crop,condition
13476,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13477,fialka,комнатные: фиалка,
13478,fialka,комнатные: фиалка,
13479,fialka,комнатные: фиалка,
13480,petuniya-odnoletniki,петуния / однолетники,
13481,geran,комнатные: герань,
13481,petuniya-odnoletniki,петуния / однолетники,
13482,geran,комнатные: герань,
13482,petuniya-odnoletniki,петуния / однолетники,
13483,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13484,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13485,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13486,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13487,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13488,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13489,dratsena,комнатные: драцена,
13489,fikus,комнатные: фикус,
13490,dratsena,комнатные: драцена,
13490,fikus,комнатные: фикус,
13491,lesnye-nasazhdeniya,лесные насаждения,
13492,hvoynye,"хвойные (туя, ель, можжевельник)",
13493,smorodina,смородина,
13494,hrizantema,хризантема,
13495,luk,лук,
13496,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13497,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13498,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13499,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13500,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13501,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13502,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13503,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13504,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13505,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13506,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13507,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13508,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13509,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13510,shipovnik,шиповник,
13511,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13512,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
13513,lesnye-nasazhdeniya,лесные насаждения,
13514,lesnye-nasazhdeniya,лесные насаждения,
13514,hvoynye,"хвойные (туя, ель, можжевельник)",
13515,lesnye-nasazhdeniya,лесные насаждения,
13515,hvoynye,"хвойные (туя, ель, можжевельник)",
13516,gortenziya,гортензия,
13516,sazhentsy-i-posadochnyy-material,саженцы и посадочный материал,
13517,gortenziya,гортензия,
13517,sazhentsy-i-posadochnyy-material,саженцы и посадочный материал,
13518,shipovnik,шиповник,
13519,yablonya,яблоня,
13520,grusha,груша,
13521,sliva,слива,
13522,vishnya-chereshnya,вишня / черешня,
13523,kryzhovnik,крыжовник,
13524,smorodina,смородина,
13525,oblepiha,облепиха,
13526,roza,роза,
13527,hvoynye,"хвойные (туя, ель, можжевельник)",
13528,vishnya-chereshnya,вишня / черешня,
13528,siren-dekorativnye-kustarniki,сирень / декоративные кустарники,
13529,klematis,клематис,
13530,goroh-fasol,горох / фасоль,
13530,hvoynye,"хвойные (туя, ель, можжевельник)",
13531,siren-dekorativnye-kustarniki,сирень / декоративные кустарники,
13532,goroh-fasol,горох / фасоль,
13533,goroh-fasol,горох / фасоль,
13534,lesnye-nasazhdeniya,лесные насаждения,
13534,hvoynye,"хвойные (туя, ель, можжевельник)",
13535,kartofel,картофель,
13536,kartofel,картофель,
13537,tomat,томат,открытый и защищённый грунт
13538,tomat,томат,открытый и защищённый грунт
13539,ogurets,огурец,открытый и защищённый грунт
13540,ogurets,огурец,открытый и защищённый грунт
13541,baklazhan,баклажан,открытый и защищённый грунт
13542,baklazhan,баклажан,открытый и защищённый грунт
13543,perets,перец,открытый и защищённый грунт
13544,perets,перец,открытый и защищённый грунт
13545,kapusta,капуста,
13546,kapusta,капуста,
13547,kapusta,капуста,
13548,kapusta,капуста,
13549,kapusta,капуста,
13550,morkov,морковь,
13551,morkov,морковь,
13552,arbuz-dynya,арбуз / дыня,
13553,arbuz-dynya,арбуз / дыня,
13554,arbuz-dynya,арбуз / дыня,
13555,arbuz-dynya,арбуз / дыня,
13556,vinograd,виноград,
13557,vinograd,виноград,
13558,yablonya,яблоня,
13559,grusha,груша,
13560,vishnya-chereshnya,вишня / черешня,
13560,sliva,слива,
13561,sliva,слива,
13562,klubnika,клубника (земляника),
13563,roza,роза,защищённый грунт
13564,hosta-mnogoletniki,хоста / многолетники,
13564,hrizantema,хризантема,
13565,hrizantema,хризантема,
13566,liliya-tyulpan-lukovichnye,лилия / тюльпан / луковичные,
13567,lesnye-nasazhdeniya,лесные насаждения,
13568,lesnye-nasazhdeniya,лесные насаждения,
13569,hvoynye,"хвойные (туя, ель, можжевельник)",
13570,lesnye-nasazhdeniya,лесные насаждения,
13570,hvoynye,"хвойные (туя, ель, можжевельник)",
13571,gortenziya,гортензия,
13572,gortenziya,гортензия,
13573,yablonya,яблоня,
13574,grusha,груша,
13575,sliva,слива,
13576,vishnya-chereshnya,вишня / черешня,
13577,kryzhovnik,крыжовник,
13578,smorodina,смородина,
13579,oblepiha,облепиха,
13580,roza,роза,
13581,hvoynye,"хвойные (туя, ель, можжевельник)",
13582,vishnya-chereshnya,вишня / черешня,
13582,siren-dekorativnye-kustarniki,сирень / декоративные кустарники,
13583,klematis,клематис,
13584,goroh-fasol,горох / фасоль,
13584,hvoynye,"хвойные (туя, ель, можжевельник)",
13585,siren-dekorativnye-kustarniki,сирень / декоративные кустарники,
13586,pshenitsa,пшеница,
13586,yachmen,ячмень,
13587,pshenitsa,пшеница,
13587,yachmen,ячмень,
13588,kukuruza,кукуруза,
13589,soya,соя,
13590,raps,рапс,
13591,ris,рис,
13592,ris,рис,
13593,podsolnechnik,подсолнечник,
13594,podsolnechnik,подсолнечник,
13595,saharnaya-svekla,сахарная свекла,
13596,saharnaya-svekla,сахарная свекла,
13597,goroh-fasol,горох / фасоль,
13598,goroh-fasol,горох / фасоль,
13599,len,лен,
13600,kartofel,картофель,
13601,kartofel,картофель,
13602,hosta-mnogoletniki,хоста / многолетники,
13602,hrizantema,хризантема,
13603,tomat,томат,открытый и защищённый грунт
13604,tomat,томат,открытый и защищённый грунт
13605,ogurets,огурец,открытый и защищённый грунт
13606,ogurets,огурец,открытый и защищённый грунт
13607,baklazhan,баклажан,открытый и защищённый грунт
13608,baklazhan,баклажан,открытый и защищённый грунт
13609,perets,перец,открытый и защищённый грунт
13610,perets,перец,открытый и защищённый грунт
13611,kapusta,капуста,
13612,kapusta,капуста,
13613,kapusta,капуста,
13614,kapusta,капуста,
13615,kapusta,капуста,
13616,morkov,морковь,
13617,morkov,морковь,
13618,morkov,морковь,
13619,zelen,"зелень (укроп, петрушка, салат)",
13620,zelen,"зелень (укроп, петрушка, салат)",
13621,arbuz-dynya,арбуз / дыня,
13622,arbuz-dynya,арбуз / дыня,
13623,arbuz-dynya,арбуз / дыня,
13624,arbuz-dynya,арбуз / дыня,
13625,vinograd,виноград,
13626,vinograd,виноград,
13627,plodovye-derevya,плодовые деревья (общее),
13628,plodovye-derevya,плодовые деревья (общее),
13629,vishnya-chereshnya,вишня / черешня,
13629,sliva,слива,
13630,sliva,слива,
13631,klubnika,клубника (земляника),
13632,smorodina,смородина,
13633,roza,роза,защищённый грунт
13634,svekla,свекла,
13635,ris,рис,
13636,pshenitsa,пшеница,
13637,pshenitsa,пшеница,
13638,ris,рис,
13639,krupyanye,"крупяные (гречиха, просо, сорго)",
13640,krupyanye,"крупяные (гречиха, просо, сорго)",
13641,kartofel,картофель,
13642,kartofel,картофель,
13643,podsolnechnik,подсолнечник,
13644,podsolnechnik,подсолнечник,
13645,kukuruza,кукуруза,
13646,kukuruza,кукуруза,
13647,soya,соя,
13648,soya,соя,
13649,saharnaya-svekla,сахарная свекла,
13650,saharnaya-svekla,сахарная свекла,
13651,kapusta,капуста,
13652,kapusta,капуста,
13653,svekla,свекла,
13654,morkov,морковь,
13655,morkov,морковь,
13656,perets,перец,открытый и защищённый грунт
13657,perets,перец,открытый и защищённый грунт
13658,baklazhan,баклажан,открытый и защищённый грунт
13659,kapusta,капуста,
13660,baklazhan,баклажан,открытый и защищённый грунт
13661,ogurets,огурец,открытый и защищённый грунт
13662,ogurets,огурец,открытый и защищённый грунт
13663,tomat,томат,открытый и защищённый грунт
13664,tomat,томат,открытый и защищённый грунт
13665,yagodniki,ягодники (общее),
13666,vinograd,виноград,
13667,klubnika,клубника (земляника),
13668,tsvety,цветы (общее),
13669,gazon,газон,
13670,kartofel,картофель,
13671,kartofel,картофель,
13672,kapusta,капуста,
13673,svekla,свекла,
13674,svekla,свекла,
13675,morkov,морковь,
13676,morkov,морковь,
13677,perets,перец,открытый и защищённый грунт
13678,perets,перец,открытый и защищённый грунт
13679,baklazhan,баклажан,открытый и защищённый грунт
13680,baklazhan,баклажан,открытый и защищённый грунт
13681,ogurets,огурец,открытый и защищённый грунт
13682,ogurets,огурец,открытый и защищённый грунт
13683,tomat,томат,открытый и защищённый грунт
13684,tomat,томат,открытый и защищённый грунт
13685,yagodniki,ягодники (общее),
13686,vinograd,виноград,
13687,klubnika,клубника (земляника),
13688,tsvety,цветы (общее),
13689,gazon,газон,
13690,pshenitsa,пшеница,
13691,pshenitsa,пшеница,
13692,kukuruza,кукуруза,
13693,kukuruza,кукуруза,
13694,soya,соя,
13695,soya,соя,
13696,saharnaya-svekla,сахарная свекла,
13697,saharnaya-svekla,сахарная свекла,
13698,tsvety,цветы (общее),
13699,tsvety,цветы (общее),
13699,yagodniki,ягодники (общее),
13700,rassada,рассада (общее),
13700,tomat,томат,
13701,tsvety,цветы (общее),
13702,tsvety,цветы (общее),
13702,yagodniki,ягодники (общее),
13703,tsvety,цветы (общее),
13704,pshenitsa,пшеница,
13705,pshenitsa,пшеница,
13706,yachmen,ячмень,
13707,pshenitsa,пшеница,
13708,rozh,рожь,
13709,rozh,рожь,
13710,ris,рис,
13711,ris,рис,
13712,kukuruza,кукуруза,
13713,goroh-fasol,горох / фасоль,
13713,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13714,goroh-fasol,горох / фасоль,
13714,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13715,soya,соя,
13716,soya,соя,
13717,podsolnechnik,подсолнечник,
13718,podsolnechnik,подсолнечник,
13719,raps,рапс,
13720,raps,рапс,
13721,raps,рапс,
13722,raps,рапс,
13723,saharnaya-svekla,сахарная свекла,
13724,saharnaya-svekla,сахарная свекла,
13725,kartofel,картофель,
13726,kartofel,картофель,
13727,ogurets,огурец,открытый и защищённый грунт
13728,ogurets,огурец,открытый и защищённый грунт
13729,tomat,томат,открытый и защищённый грунт
13730,tomat,томат,открытый и защищённый грунт
13731,kapusta,капуста,
13732,kapusta,капуста,
13733,luk,лук,
13734,luk,лук,
13735,grusha,груша,
13735,yablonya,яблоня,
13736,abrikos-persik,абрикос / персик,
13737,vinograd,виноград,
13738,gazon,газон,
13739,luk,лук,
13740,tsvety,цветы (общее),
13741,kartofel,картофель,
13742,kartofel,картофель,
13743,kapusta,капуста,
13744,kapusta,капуста,
13745,luk,лук,
13746,luk,лук,
13747,goroh-fasol,горох / фасоль,
13748,goroh-fasol,горох / фасоль,
13749,tomat,томат,открытый и защищённый грунт
13750,tomat,томат,открытый и защищённый грунт
13751,ogurets,огурец,открытый и защищённый грунт
13752,ogurets,огурец,открытый и защищённый грунт
13753,grusha,груша,
13753,yablonya,яблоня,
13754,abrikos-persik,абрикос / персик,
13755,vinograd,виноград,
13756,gazon,газон,
13757,luk,лук,
13758,tsvety,цветы (общее),
13759,goroh-fasol,горох / фасоль,
13759,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13760,luk,лук,
13761,ris,рис,
13762,kukuruza,кукуруза,
13763,soya,соя,
13764,pshenitsa,пшеница,
13765,pshenitsa,пшеница,
13765,yachmen,ячмень,
13766,yachmen,ячмень,
13767,yachmen,ячмень,
13768,rozh,рожь,
13769,rozh,рожь,
13770,ris,рис,
13771,soya,соя,
13772,saharnaya-svekla,сахарная свекла,
13773,saharnaya-svekla,сахарная свекла,
13774,podsolnechnik,подсолнечник,
13775,podsolnechnik,подсолнечник,
13776,kartofel,картофель,
13777,kartofel,картофель,
13778,goroh-fasol,горох / фасоль,
13778,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13779,tomat,томат,открытый и защищённый грунт
13780,ogurets,огурец,открытый и защищённый грунт
13781,ogurets,огурец,открытый и защищённый грунт
13782,vinograd,виноград,
13783,raps,рапс,
13784,grusha,груша,
13784,yablonya,яблоня,
13785,raps,рапс,
13786,raps,рапс,
13787,raps,рапс,
13788,kapusta,капуста,
13789,kapusta,капуста,
13790,luk,лук,
13791,luk,лук,
13792,abrikos-persik,абрикос / персик,
13793,gazon,газон,
13794,tsvety,цветы (общее),
13795,tsvety,цветы (общее),
13796,kartofel,картофель,
13797,kartofel,картофель,
13798,tomat,томат,открытый и защищённый грунт
13799,tomat,томат,открытый и защищённый грунт
13800,ogurets,огурец,открытый и защищённый грунт
13801,ogurets,огурец,открытый и защищённый грунт
13802,vinograd,виноград,
13803,kapusta,капуста,
13804,kapusta,капуста,
13805,luk,лук,
13806,luk,лук,
13807,goroh-fasol,горох / фасоль,
13808,goroh-fasol,горох / фасоль,
13809,grusha,груша,
13809,yablonya,яблоня,
13810,abrikos-persik,абрикос / персик,
13811,gazon,газон,
13812,tsvety,цветы (общее),
13813,kukuruza,кукуруза,
13814,kukuruza,кукуруза,
13815,podsolnechnik,подсолнечник,
13816,podsolnechnik,подсолнечник,
13817,raps,рапс,
13818,raps,рапс,
13819,soya,соя,
13820,soya,соя,
13821,soya,соя,
13822,pshenitsa,пшеница,
13823,pshenitsa,пшеница,
13824,soya,соя,
13825,pshenitsa,пшеница,
13826,pshenitsa,пшеница,
13827,soya,соя,
13828,soya,соя,
13829,goroh-fasol,горох / фасоль,
13830,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13831,pshenitsa,пшеница,
13832,pshenitsa,пшеница,
13833,pshenitsa,пшеница,
13834,pshenitsa,пшеница,
13835,yachmen,ячмень,
13836,yachmen,ячмень,
13837,yachmen,ячмень,
13838,yachmen,ячмень,
13839,zernovye,зерновые (прочие),
13840,zernovye,зерновые (прочие),
13841,rozh,рожь,
13842,rozh,рожь,
13843,ris,рис,
13844,oves,овес,
13845,oves,овес,
13846,kukuruza,кукуруза,
13847,kukuruza,кукуруза,
13848,krupyanye,"крупяные (гречиха, просо, сорго)",
13849,krupyanye,"крупяные (гречиха, просо, сорго)",
13850,krupyanye,"крупяные (гречиха, просо, сорго)",
13851,krupyanye,"крупяные (гречиха, просо, сорго)",
13852,krupyanye,"крупяные (гречиха, просо, сорго)",
13853,podsolnechnik,подсолнечник,
13854,podsolnechnik,подсолнечник,
13855,soya,соя,
13856,soya,соя,
13857,len,лен,
13858,len,лен,
13859,len,лен,
13860,len,лен,
13861,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13862,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13863,goroh-fasol,горох / фасоль,
13864,goroh-fasol,горох / фасоль,
13865,goroh-fasol,горох / фасоль,
13866,goroh-fasol,горох / фасоль,
13867,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13868,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13869,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13870,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13871,saharnaya-svekla,сахарная свекла,
13872,kartofel,картофель,
13873,kartofel,картофель,
13874,raps,рапс,
13875,raps,рапс,
13876,svekla,свекла,
13877,tomat,томат,открытый и защищённый грунт
13878,tomat,томат,открытый и защищённый грунт
13879,ogurets,огурец,открытый и защищённый грунт
13880,ogurets,огурец,открытый и защищённый грунт
13881,perets,перец,
13882,perets,перец,
13883,baklazhan,баклажан,
13884,baklazhan,баклажан,
13885,kabachok,кабачок,
13886,kabachok,кабачок,
13887,kapusta,капуста,
13888,kapusta,капуста,
13889,morkov,морковь,
13890,morkov,морковь,
13891,luk,лук,открытый и защищённый грунт
13892,zelen,"зелень (укроп, петрушка, салат)",
13893,zelen,"зелень (укроп, петрушка, салат)",
13894,kapusta,капуста,
13895,kapusta,капуста,
13896,kormovye-travy,кормовые травы,
13897,kormovye-travy,кормовые травы,
13898,kormovye-travy,кормовые травы,
13899,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13900,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
13901,kormovye-travy,кормовые травы,
13902,kormovye-travy,кормовые травы,
13903,kormovye-travy,кормовые травы,
13904,vinograd,виноград,
13905,yablonya,яблоня,
13906,limon-tsitrusy,комнатные: лимон / цитрусы,
13907,vishnya-chereshnya,вишня / черешня,
13909,abrikos-persik,абрикос / персик,
13910,kryzhovnik,крыжовник,
13911,smorodina,смородина,
13912,klubnika,клубника (земляника),
13913,gazon,газон,
13914,plodovye-derevya,плодовые деревья (общее),
13914,tsvety,цветы (общее),
13914,yagodniki,ягодники (общее),
13915,tsvety,цветы (общее),открытый и защищённый грунт
13916,lesnye-nasazhdeniya,лесные насаждения,
13917,kartofel,картофель,
13918,kartofel,картофель,
13919,svekla,свекла,
13920,tomat,томат,открытый и защищённый грунт
13921,tomat,томат,открытый и защищённый грунт
13922,ogurets,огурец,открытый и защищённый грунт
13923,ogurets,огурец,открытый и защищённый грунт
13924,perets,перец,
13925,perets,перец,
13926,baklazhan,баклажан,
13927,baklazhan,баклажан,
13928,kabachok,кабачок,
13929,kabachok,кабачок,
13930,kapusta,капуста,
13931,kapusta,капуста,
13932,morkov,морковь,
13933,morkov,морковь,
13934,luk,лук,открытый и защищённый грунт
13935,zelen,"зелень (укроп, петрушка, салат)",открытый и защищённый грунт
13936,zelen,"зелень (укроп, петрушка, салат)",открытый и защищённый грунт
13937,vinograd,виноград,
13938,yablonya,яблоня,
13939,vishnya-chereshnya,вишня / черешня,
13940,kryzhovnik,крыжовник,
13941,smorodina,смородина,
13942,klubnika,клубника (земляника),
13943,gazon,газон,
13944,plodovye-derevya,плодовые деревья (общее),
13944,tsvety,цветы (общее),
13944,yagodniki,ягодники (общее),
13945,tsvety,цветы (общее),открытый и защищённый грунт
13946,lesnye-nasazhdeniya,лесные насаждения,
13947,yachmen,ячмень,
13948,ris,рис,
13949,yachmen,ячмень,
13950,yachmen,ячмень,
13951,pshenitsa,пшеница,
13952,yachmen,ячмень,
13953,pshenitsa,пшеница,
13954,pshenitsa,пшеница,
13955,pshenitsa,пшеница,
13956,podsolnechnik,подсолнечник,
13957,podsolnechnik,подсолнечник,
13958,podsolnechnik,подсолнечник,
13959,len,лен,
13960,len,лен,
13961,len,лен,
13962,len,лен,
13963,soya,соя,
13964,soya,соя,
13965,kartofel,картофель,
13966,kartofel,картофель,
13967,saharnaya-svekla,сахарная свекла,
13968,saharnaya-svekla,сахарная свекла,
13969,kukuruza,кукуруза,
13970,kukuruza,кукуруза,
13971,kukuruza,кукуруза,
13972,ris,рис,
13973,tomat,томат,открытый грунт
13974,tomat,томат,открытый грунт
13975,ogurets,огурец,открытый грунт
13976,ogurets,огурец,открытый грунт
13977,baklazhan,баклажан,
13978,baklazhan,баклажан,
13979,kabachok,кабачок,
13980,kabachok,кабачок,
13981,luk,лук,
13982,morkov,морковь,
13983,vinograd,виноград,
13984,yablonya,яблоня,
13985,vishnya-chereshnya,вишня / черешня,
13986,abrikos-persik,абрикос / персик,
13987,tsvety,цветы (общее),
13988,kartofel,картофель,
13989,kartofel,картофель,
13990,tomat,томат,открытый грунт
13991,baklazhan,баклажан,
13992,tomat,томат,открытый грунт
13993,ogurets,огурец,открытый грунт
13994,ogurets,огурец,открытый грунт
13995,baklazhan,баклажан,
13996,kabachok,кабачок,
13997,kabachok,кабачок,
13998,luk,лук,
13999,morkov,морковь,
14000,vinograd,виноград,
14001,yablonya,яблоня,
14002,vishnya-chereshnya,вишня / черешня,
14003,abrikos-persik,абрикос / персик,
14004,tsvety,цветы (общее),
14005,kukuruza,кукуруза,
14006,tomat,томат,защищённый грунт
14007,tomat,томат,защищённый грунт
14008,tomat,томат,защищённый грунт
14009,ogurets,огурец,защищённый грунт
14010,ogurets,огурец,защищённый грунт
14011,ogurets,огурец,защищённый грунт
14012,vinograd,виноград,
14013,vinograd,виноград,
14014,plodovye-derevya,плодовые деревья (общее),
14014,tsvety,цветы (общее),
14014,yagodniki,ягодники (общее),
14015,tomat,томат,защищённый грунт
14016,tomat,томат,защищённый грунт
14017,tomat,томат,защищённый грунт
14018,ogurets,огурец,защищённый грунт
14019,ogurets,огурец,защищённый грунт
14020,ogurets,огурец,защищённый грунт
14021,plodovye-derevya,плодовые деревья (общее),
14021,tsvety,цветы (общее),
14021,yagodniki,ягодники (общее),
14022,svekla,свекла,
14023,baklazhan,баклажан,
14024,baklazhan,баклажан,
14025,kabachok,кабачок,
14026,kabachok,кабачок,
14027,morkov,морковь,
14028,morkov,морковь,
14029,ogurets,огурец,
14030,tomat,томат,
14031,tomat,томат,
14032,zelen,"зелень (укроп, петрушка, салат)",
14033,zelen,"зелень (укроп, петрушка, салат)",
14034,perets,перец,
14035,perets,перец,
14036,luk,лук,
14037,kapusta,капуста,
14038,kapusta,капуста,
14039,plodovye-derevya,плодовые деревья (общее),
14039,tsvety,цветы (общее),
14039,yagodniki,ягодники (общее),
14040,kartofel,картофель,
14041,kartofel,картофель,
14042,smorodina,смородина,
14043,kryzhovnik,крыжовник,
14044,plodovye-derevya,плодовые деревья (общее),
14044,tsvety,цветы (общее),
14044,yagodniki,ягодники (общее),
14045,klubnika,клубника (земляника),
14046,yablonya,яблоня,
14047,vishnya-chereshnya,вишня / черешня,
14048,tsvety,цветы (общее),открытый и защищённый грунт
14049,gazon,газон,
14050,vinograd,виноград,
14051,kartofel,картофель,
14052,luk,лук,
14053,luk,лук,
14054,kartofel,картофель,
14055,kartofel,картофель,
14056,luk,лук,
14057,luk,лук,
14058,kartofel,картофель,
14059,pshenitsa,пшеница,
14060,pshenitsa,пшеница,
14061,pshenitsa,пшеница,
14062,pshenitsa,пшеница,
14063,rozh,рожь,
14064,yachmen,ячмень,
14065,yachmen,ячмень,
14066,oves,овес,
14067,ris,рис,
14068,ris,рис,
14069,kukuruza,кукуруза,
14070,kukuruza,кукуруза,
14071,podsolnechnik,подсолнечник,
14072,podsolnechnik,подсолнечник,
14073,soya,соя,
14074,soya,соя,
14075,saharnaya-svekla,сахарная свекла,
14076,kartofel,картофель,
14077,kartofel,картофель,
14078,tomat,томат,
14079,tomat,томат,
14080,svekla,свекла,
14081,svekla,свекла,
14082,redis,редис,
14083,redis,редис,
14084,goroh-fasol,горох / фасоль,
14085,goroh-fasol,горох / фасоль,
14086,goroh-fasol,горох / фасоль,
14087,goroh-fasol,горох / фасоль,
14088,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
14089,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
14090,krupyanye,"крупяные (гречиха, просо, сорго)",
14091,raps,рапс,
14092,raps,рапс,
14093,kormovye-travy,кормовые травы,
14094,pryanye-i-lekarstvennye-travy,пряные и лекарственные травы,
14095,arbuz-dynya,арбуз / дыня,
14096,arbuz-dynya,арбуз / дыня,
14097,arbuz-dynya,арбуз / дыня,
14098,arbuz-dynya,арбуз / дыня,
14099,maslichnye-i-tehnicheskie,масличные и технические,
14100,maslichnye-i-tehnicheskie,масличные и технические,
14101,vinograd,виноград,
14102,yablonya,яблоня,
14103,kartofel,картофель,
14104,kartofel,картофель,
14105,tomat,томат,
14106,tomat,томат,
14107,svekla,свекла,
14108,redis,редис,
14109,goroh-fasol,горох / фасоль,
14110,goroh-fasol,горох / фасоль,
14111,zernobobovye,"зернобобовые (нут, чечевица, люпин, бобы)",
14112,arbuz-dynya,арбуз / дыня,
14113,arbuz-dynya,арбуз / дыня,
14114,arbuz-dynya,арбуз / дыня,
14115,arbuz-dynya,арбуз / дыня,
14116,vinograd,виноград,
14117,yablonya,яблоня,
14118,pshenitsa,пшеница,
14119,pshenitsa,пшеница,
14120,pshenitsa,пшеница,
14121,pshenitsa,пшеница,
14122,soya,соя,
14123,soya,соя,
14124,kukuruza,кукуруза,
14125,kukuruza,кукуруза,
14126,podsolnechnik,подсолнечник,
14127,podsolnechnik,подсолнечник,
14128,saharnaya-svekla,сахарная свекла,
14129,tomat,томат,открытый и защищённый грунт
14130,ogurets,огурец,открытый и защищённый грунт
14131,baklazhan,баклажан,открытый и защищённый грунт
14132,perets,перец,открытый и защищённый грунт
14133,goroh-fasol,горох / фасоль,
14134,kapusta,капуста,
14135,vinograd,виноград,
14136,pshenitsa,пшеница,
14136,yachmen,ячмень,
14137,pshenitsa,пшеница,
14137,yachmen,ячмень,
14138,oves,овес,
14139,oves,овес,
14140,ris,рис,
14141,kartofel,картофель,
14142,kartofel,картофель,
14143,kukuruza,кукуруза,
14144,kukuruza,кукуруза,
14145,tomat,томат,
14146,tomat,томат,
14147,ogurets,огурец,
14148,ogurets,огурец,
14149,yablonya,яблоня,
14150,vinograd,виноград,
14151,tabak,табак (культура),
14152,roza,роза,
14152,hvoynye,"хвойные (туя, ель, можжевельник)",
14153,kartofel,картофель,
14154,kartofel,картофель,
14155,tomat,томат,
14156,tomat,томат,
14157,ogurets,огурец,
14158,ogurets,огурец,
14159,yablonya,яблоня,
14160,vinograd,виноград,
14161,roza,роза,
14161,hvoynye,"хвойные (туя, ель, можжевельник)",
14162,pshenitsa,пшеница,
14163,pshenitsa,пшеница,
14164,yachmen,ячмень,
14165,yachmen,ячмень,
14166,maslichnye-i-tehnicheskie,масличные и технические,
14167,maslichnye-i-tehnicheskie,масличные и технические,
14168,pshenitsa,пшеница,
14169,pshenitsa,пшеница,
14170,yachmen,ячмень,
14171,yachmen,ячмень,
14172,podsolnechnik,подсолнечник,
14173,podsolnechnik,подсолнечник,
14174,kartofel,картофель,
14175,kartofel,картофель,
14176,kartofel,картофель,
14177,kartofel,картофель,
14178,pshenitsa,пшеница,
14179,pshenitsa,пшеница,
14180,yachmen,ячмень,
14181,yachmen,ячмень,
14182,podsolnechnik,подсолнечник,
14183,podsolnechnik,подсолнечник,
14184,kartofel,картофель,
14185,kartofel,картофель,
14186,kartofel,картофель,
14187,kartofel,картофель,
14188,pshenitsa,пшеница,
14189,kukuruza,кукуруза,
14190,pshenitsa,пшеница,
14191,yachmen,ячмень,
14192,yachmen,ячмень,
14193,rozh,рожь,
14194,rozh,рожь,
14195,kukuruza,кукуруза,
14196,oves,овес,
14197,oves,овес,
14198,soya,соя,
14199,krupyanye,"крупяные (гречиха, просо, сорго)",
14200,krupyanye,"крупяные (гречиха, просо, сорго)",
14201,ris,рис,
14202,ris,рис,
14203,raps,рапс,
14204,kartofel,картофель,
14205,kartofel,картофель,
14206,goroh-fasol,горох / фасоль,
14207,goroh-fasol,горох / фасоль,
14208,kartofel,картофель,
14209,saharnaya-svekla,сахарная свекла,
14210,saharnaya-svekla,сахарная свекла,
14211,len,лен,
14212,len,лен,
14213,podsolnechnik,подсолнечник,
14214,podsolnechnik,подсолнечник,
14215,soya,соя,
14216,tomat,томат,
14217,tomat,томат,
14218,perets,перец,
14219,ogurets,огурец,
14220,ogurets,огурец,
14221,luk,лук,
14222,kapusta,капуста,
14223,vinograd,виноград,
14224,grusha,груша,
14224,yablonya,яблоня,
14225,vinograd,виноград,
14226,yablonya,яблоня,
14227,klubnika,клубника (земляника),
14228,kartofel,картофель,
14229,tomat,томат,
14230,tomat,томат,
